Date,Open,High,Low,Close,Adj Close,Volume,daily_return
2019-08-14,106.300003,106.910004,104.449997,104.800003,91.561111,19491800,-0.04152179592177774
2019-08-15,104.82,106.379997,104.339996,105.199997,91.910576,13365600,0.0038167365319636826
2019-08-16,106.370003,107.980003,105.870003,107.720001,94.112236,11830600,0.023954411329498493
2019-08-19,109.629997,109.75,108.419998,108.690002,94.959694,8265400,0.009004836529847404
2019-08-20,107.849998,108.440002,107.239998,107.309998,93.754005,8374000,-0.01269669679461427
2019-08-21,108.209999,108.43,107.449997,107.610001,94.016136,8189300,0.0027956668119590855
2019-08-22,108.370003,109.269997,107.93,108.720001,94.985901,9343400,0.010315026388671766
2019-08-23,108.0,108.779999,105.110001,106.019997,92.626984,14762300,-0.02483447364942526
2019-08-26,106.620003,106.989998,106.010002,106.870003,93.369598,8209500,0.008017412035957738
2019-08-27,107.349998,107.559998,104.839996,105.739998,92.382339,14331800,-0.010573640575269772
2019-08-28,105.080002,107.209999,105.040001,106.800003,93.308441,10585500,0.010024636088985073
2019-08-29,108.139999,109.889999,108.019997,109.220001,95.422737,10002200,0.022659156666877456
2019-08-30,109.839996,110.559998,109.470001,109.860001,95.981888,10170300,0.005859732596047218
2019-09-03,108.980003,108.989998,107.32,108.559998,94.846123,9868800,-0.011833269508162547
2019-09-04,109.449997,110.220001,108.559998,109.870003,95.990616,6929200,0.012067105970285708
2019-09-05,111.25,113.720001,111.199997,112.370003,98.174812,13224700,0.02275416339071179
2019-09-06,112.660004,112.980003,111.959999,112.610001,98.384499,7836600,0.002135783515107681
2019-09-09,113.709999,116.059998,113.599998,115.400002,100.822044,13985100,0.024775783458167222
2019-09-10,116.300003,117.269997,115.730003,116.870003,102.106361,14333100,0.012738310004535291
2019-09-11,116.889999,117.199997,115.379997,117.190002,102.385918,9919200,0.0027380764249660405
2019-09-12,116.550003,118.470001,115.919998,117.910004,103.014984,12283500,0.006143885892245349
2019-09-13,119.0,120.400002,118.75,120.230003,105.041893,16257200,0.019676014937629827
2019-09-16,118.900002,119.870003,118.379997,119.160004,104.107063,11993900,-0.008899600543135655
