Date,Open,High,Low,Close,Adj Close,Volume,daily_return
2019-10-11,131.139999,132.619995,130.820007,131.330002,116.245522,7161400,0.017588749691441974
2019-10-14,131.360001,131.360001,130.419998,130.720001,115.705566,5700000,-0.004644795482452002
2019-10-15,133.0,134.25,132.100006,132.839996,117.582062,10008800,0.016217831883278633
2019-10-16,134.899994,136.589996,133.800003,135.169998,119.644432,12434200,0.01753991320505599
2019-10-17,135.960007,137.490005,135.649994,136.169998,120.529556,8434000,0.007398091401910056
2019-10-18,133.309998,134.389999,127.699997,127.699997,113.032448,25868700,-0.062201667947443195
2019-10-21,128.669998,129.669998,127.059998,128.020004,113.315689,13823600,0.002505928015017922
2019-10-22,128.759995,130.539993,128.089996,129.199997,114.360146,7613700,0.00921725482839375
2019-10-23,129.660004,130.479996,129.070007,129.899994,114.979752,6693400,0.005417933562335886
2019-10-24,130.419998,130.580002,126.099998,127.5,112.855408,12111600,-0.018475705241371987
2019-10-25,127.830002,129.100006,127.309998,128.350006,113.60778,6947300,0.006666713725490325
2019-10-28,128.619995,130.0,128.509995,129.179993,114.342461,7876300,0.006466591049477444
2019-10-29,129.699997,129.970001,128.559998,129.119995,114.289337,4506300,-0.00046445272682438254
2019-10-30,133.300003,133.529999,131.729996,132.839996,117.582062,9627600,0.02881041778231186
2019-10-31,132.380005,132.839996,130.889999,132.039993,116.873947,7686700,-0.006022305209945955
2019-11-01,132.050003,133.0,131.139999,131.199997,116.130424,5541800,-0.006361678616569
2019-11-04,131.800003,131.949997,130.089996,130.229996,115.271843,6140300,-0.007393300473932163
2019-11-05,130.529999,131.470001,129.679993,130.419998,115.440025,6257300,0.0014589726317737473
2019-11-06,130.419998,131.479996,129.699997,130.960007,115.918007,5450000,0.004140538324498344
2019-11-07,131.729996,132.380005,131.009995,131.429993,116.334015,5873700,0.003588775006708733
2019-11-08,131.300003,133.039993,130.970001,133.0,117.723686,5003000,0.011945576227794463
2019-11-11,132.270004,132.520004,131.330002,131.979996,116.820831,4371400,-0.007669203007518832
2019-11-12,132.0,132.089996,131.020004,131.350006,116.263206,5228700,-0.004773374898420113
2019-11-13,131.039993,131.490005,130.720001,131.270004,116.19239,5885400,-0.0006090749626612713
2019-11-14,131.029999,131.360001,130.139999,130.960007,115.918007,4217500,-0.002361521981823156
2019-11-15,131.25,134.970001,130.779999,134.940002,119.440849,10495100,0.0303909192674372
2019-11-18,134.220001,135.690002,132.660004,134.830002,119.343521,9291800,-0.0008151771036729594
2019-11-19,135.0,135.190002,134.210007,134.820007,119.334656,5192200,-7.413038531289828e-05
2019-11-20,135.110001,136.339996,134.070007,135.940002,120.326004,7594400,0.008307335275542505
2019-11-21,135.940002,136.850006,135.0,136.440002,120.768555,6424900,0.003678093222331924
2019-11-22,136.649994,138.630005,136.5,138.070007,122.211349,9235800,0.011946679684158967
2019-11-25,137.059998,137.649994,136.240005,137.179993,122.264816,6111900,-0.006446106720339406
2019-11-26,136.470001,137.339996,135.149994,137.169998,122.255913,10636500,-7.286047900589843e-05
2019-11-27,137.160004,138.25,136.899994,137.75,122.772858,5523000,0.004228344451824073
2019-11-29,137.600006,138.270004,136.940002,137.490005,122.541138,3278900,-0.0018874410163339794
2019-12-02,137.720001,137.850006,136.850006,137.360001,122.425255,4717100,-0.0009455523694248402
2019-12-03,136.910004,137.449997,136.160004,137.160004,122.247009,5741400,-0.0014560061047176331
2019-12-04,138.5,139.740005,138.039993,139.380005,124.225601,7257300,0.016185483634135966
2019-12-05,139.350006,139.75,137.949997,139.559998,124.386055,5472900,0.0012913832224357158
2019-12-06,139.460007,141.580002,139.460007,140.380005,125.116905,6640400,0.005875659298877345
2019-12-09,140.389999,140.809998,140.059998,140.5,125.223862,4241000,0.0008547869762505211
2019-12-10,140.800003,141.0,139.910004,139.990005,124.769325,5310300,-0.0036298576512455716
2019-12-11,140.929993,141.979996,140.630005,140.979996,125.651695,6631500,0.007071869166659361
2019-12-12,141.320007,142.059998,140.729996,141.339996,125.972504,5012400,0.002553553768011252
2019-12-13,141.100006,141.800003,140.309998,141.380005,126.008194,4257200,0.0002830692028603643
2019-12-16,141.729996,142.850006,141.490005,141.789993,126.373596,5353100,0.0028999008735357545
2019-12-17,143.0,144.050003,142.520004,143.559998,127.951141,10722400,0.012483285756280438
2019-12-18,143.720001,143.880005,142.740005,143.190002,127.621384,7849200,-0.0025772917606199375
2019-12-19,143.889999,145.880005,143.610001,145.350006,129.546524,9414700,0.01508488001836894
2019-12-20,146.880005,147.839996,144.800003,146.059998,130.179367,14532800,0.004884705680713974
2019-12-23,145.740005,146.759995,145.339996,146.440002,130.518005,6558700,0.0026016979679814867
2019-12-24,146.0,146.009995,145.259995,145.929993,130.063461,4238900,-0.003482716423344412
2019-12-26,145.970001,146.179993,145.160004,145.830002,129.974319,3019300,-0.0006851984156539537
2019-12-27,146.199997,146.550003,145.539993,145.75,129.90303,3432700,-0.0005485976747089394
2019-12-30,145.779999,146.199997,145.029999,145.300003,129.501953,2923300,-0.0030874579759861964
2019-12-31,145.100006,146.009995,144.779999,145.869995,130.009979,4435000,0.003922862960986873
2020-01-02,145.869995,146.020004,145.080002,145.970001,130.099121,5777000,0.0006855830769034732
2020-01-03,143.5,145.369995,143.0,144.279999,128.592865,5752400,-0.011577735071742534
2020-01-06,144.0,144.199997,142.850006,144.100006,128.432434,7731300,-0.0012475256532265
2020-01-07,144.009995,145.449997,141.380005,144.979996,129.216782,7382900,0.006106800578481453
2020-01-08,144.869995,145.979996,143.699997,144.960007,129.198929,6605800,-0.00013787419334743145
2020-01-09,145.759995,146.029999,144.990005,145.389999,129.582169,6112700,0.0029662802099617025
2020-01-10,145.75,146.179993,144.899994,145.059998,129.28804,5042600,-0.002269764098423166
2020-01-13,145.479996,145.789993,144.720001,145.699997,129.858475,4593200,0.004411960628870171
2020-01-14,145.050003,146.610001,144.729996,146.520004,130.58931,7037500,0.005628050905176041
2020-01-15,146.399994,147.399994,146.240005,147.009995,131.026047,4960300,0.0033441918278953597
2020-01-16,147.419998,148.839996,146.199997,148.199997,132.086655,6476000,0.00809470131605683
2020-01-17,148.410004,149.410004,147.929993,149.169998,132.951172,9083600,0.0065452160569206
2020-01-21,148.580002,150.169998,148.5,149.270004,133.040329,9543900,0.0006704163125350604
2020-01-22,146.699997,149.179993,146.0,148.25,132.131256,10305300,-0.0068332817891529896
2020-01-23,148.039993,148.770004,146.759995,148.529999,132.380768,8671900,0.0018886947723439906
2020-01-24,148.580002,148.949997,147.929993,148.320007,132.193619,9051900,-0.0014138019350555808
2020-01-27,147.520004,149.460007,147.0,148.75,132.576859,7587100,0.0028990896690019863
